"YEAR","GEOID","ilf_f","ilf_m","nilf_f","nilf_m","NAME"
2020,25025010600,1199.0215469,1045.6440593,737.4979719,543.5090828,"Census Tract 106"
2020,25025010701,858.031147,962.591541,448.097202,269.611921,"Census Tract 107.01"
2020,25025010702,789.8093306,879.9115532,453.9265879,147.1050613,"Census Tract 107.02"
2020,25025010801,1019.4392469,916.5326259,539.9736661,407.8658214,"Census Tract 108.01"
2020,25025010802,1229.343,1188.183,342.0592,217.7597,"Census Tract 108.02"
2020,25025020101,1247.509336,1468.660125,1118.130988,299.618258,"Census Tract 201.01"
2020,25025020200,1874.06821,1303.812064,309.02349,218.116236,"Census Tract 202"
2020,25025020301,720.8647,751.662,373.3795,194.1487,"Census Tract 203.01"
2020,25025020302,566.364695,487.54558,103.852893,94.011712,"Census Tract 203.02"
2020,25025020304,943.0373497,674.7863502,84.8044079,174.0270874,"Census Tract 203.04"
2020,25025020305,1671.9217199,1246.20966,652.9705872,861.4597892,"Census Tract 203.05"
2020,25025030100,915.377774,753.696888,267.474966,145.881344,"Census Tract 301"
2020,25025030200,787.034706,650.4725135,239.791294,72.8213982,"Census Tract 302"
2020,25025030301,393.244385,402.853639,323.792915,201.106061,"Census Tract 303.01"
2020,25025030302,519.432849,561.619132,303.805585,413.568913,"Census Tract 303.02"
2020,25025030400,1968.721,1588.817,389.1682,289.4305,"Census Tract 304"
2020,25025030500,1201.029,974.7725,238.1035,201.1399,"Census Tract 305"
2020,25025040100,888.5323476,788.725442,358.5187197,166.0886097,"Census Tract 401"
2020,25025040200,656.7754729,383.5713191,232.2929864,136.5932318,"Census Tract 402"
2020,25025040300,2103.4331879,1448.0203277,336.4899121,203.1342159,"Census Tract 403"
2020,25025040401,1172.351932,892.834922,396.847196,211.175846,"Census Tract 404.01"
2020,25025040600,1753.50805,1459.593718,290.934587,229.725421,"Census Tract 406"
2020,25025040801,1459.781718,1088.075684,766.453082,357.308244,"Census Tract 408.01"
2020,25025050101,1656.252207,1489.588572,889.540441,459.360223,"Census Tract 501.01"
2020,25025050200,1858.619795,1677.872629,734.728222,353.901722,"Census Tract 502"
2020,25025050300,1441.639653,1138.665361,614.392961,449.336364,"Census Tract 503"
2020,25025050400,844.717196,757.38587,322.923503,275.262782,"Census Tract 504"
2020,25025050500,807.7950773,765.6895441,246.8956227,144.8968501,"Census Tract 505"
2020,25025050600,794.9573687,709.2274326,204.0747313,174.878924,"Census Tract 506"
2020,25025050700,1585.795548,1534.414092,583.954652,303.742145,"Census Tract 507"
2020,25025050901,1428.619813,1469.508969,577.333687,255.035978,"Census Tract 509.01"
2020,25025051000,1582.7324681,1320.2315848,729.8682585,440.4228518,"Census Tract 510"
2020,25025051101,2390.0265222,2171.4220546,882.1348027,537.134614,"Census Tract 511.01"
2020,25025051200,1450.618357,1265.937505,267.696729,257.009618,"Census Tract 512"
2020,25025060101,1666.7482369,1293.9918465,364.5121701,293.6615043,"Census Tract 601.01"
2020,25025060200,1005.486326,847.946087,227.137098,189.2622818,"Census Tract 602"
2020,25025060301,1645.025878,1286.986774,376.577737,253.962723,"Census Tract 603.01"
2020,25025060400,2688.308236,2047.372949,343.796181,311.234377,"Census Tract 604"
2020,25025060501,2103.7107566,1948.9605367,422.850107,242.5992915,"Census Tract 605.01"
2020,25025060601,969.5180134,965.5329128,155.5213506,73.6144983,"Census Tract 606.01"
2020,25025060602,125.261882,131.680238,21.541852,0,"Census Tract 606.02"
2020,25025060603,734.738773,748.380633,91.327372,17.785235,"Census Tract 606.03"
2020,25025060604,1308.687505,1447.878262,306.332343,79.244419,"Census Tract 606.04"
2020,25025060700,613.039641,263.75446,439.166621,184.924374,"Census Tract 607"
2020,25025060800,2264.850924,1862.687929,300.076506,369.971896,"Census Tract 608"
2020,25025061000,1094.528576,796.437979,347.118979,329.199672,"Census Tract 610"
2020,25025061101,946.294415,471.050509,628.604251,379.173877,"Census Tract 611.01"
2020,25025061201,748.650991,877.850911,231.737912,162.057979,"Census Tract 612.01"
2020,25025061202,0,0,0,0,"Census Tract 612.02"
2020,25025061203,1147.4556519,937.2617243,211.5397481,293.4375295,"Census Tract 612.03"
2020,25025061204,411.903998,292.944742,46.020516,121.718841,"Census Tract 612.04"
2020,25025070102,1080.347029,1063.971493,798.290122,733.951944,"Census Tract 701.02"
2020,25025070103,315.2934213,172.9834179,101.8921331,49.8597131,"Census Tract 701.03"
2020,25025070104,1020.350482,1038.781973,410.686408,354.405651,"Census Tract 701.04"
2020,25025070201,1038.218095,812.738346,1353.208297,874.66703,"Census Tract 702.01"
2020,25025070202,1768.6383108,1579.728936,1108.5785011,846.7956656,"Census Tract 702.02"
2020,25025070301,683.396756,898.325158,420.989997,164.049974,"Census Tract 703.01"
2020,25025070302,603.844172,637.06724,462.33527,293.015704,"Census Tract 703.02"
2020,25025070402,1402.779753,1403.103856,1076.77685,781.840298,"Census Tract 704.02"
2020,25025070501,827.050708,887.961691,257.293687,117.256529,"Census Tract 705.01"
2020,25025070502,884.9311543,945.5824655,927.905125,518.5792737,"Census Tract 705.02"
2020,25025070600,861.255957,992.197925,222.644693,115.203191,"Census Tract 706"
2020,25025070700,934.9002,859.0462,388.6436,209.0287,"Census Tract 707"
2020,25025070801,329.945547,245.322826,209.334843,110.127574,"Census Tract 708.01"
2020,25025070802,1070.5342821,856.8592983,271.479058,385.7117367,"Census Tract 708.02"
2020,25025070901,371.663178,224.344449,255.480775,119.639019,"Census Tract 709.01"
2020,25025070902,897.1828515,730.6353019,261.4676798,299.0151546,"Census Tract 709.02"
2020,25025071101,1121.584775,1388.234072,959.791655,488.202111,"Census Tract 711.01"
2020,25025071201,851.7244354,905.3030447,956.4391195,641.1319654,"Census Tract 712.01"
2020,25025080100,613.293686,506.325452,613.296558,958.958676,"Census Tract 801"
2020,25025080300,744.2687312,429.6251658,462.8998993,300.4907929,"Census Tract 803"
2020,25025080401,1304.440751,730.371455,851.200964,464.113328,"Census Tract 804.01"
2020,25025080500,1113.079609,667.728906,757.483098,474.461067,"Census Tract 805"
2020,25025080601,1606.440057,1105.729531,1408.899559,1096.435106,"Census Tract 806.01"
2020,25025080801,1485.48457,940.549534,1090.118919,800.048453,"Census Tract 808.01"
2020,25025080900,1383.8362047,1517.433995,913.4620118,847.4751229,"Census Tract 809"
2020,25025081001,2247.6830826,1137.6852658,987.459168,1343.3418512,"Census Tract 810.01"
2020,25025081101,585.861377,485.561307,343.594304,126.211872,"Census Tract 811.01"
2020,25025081102,991.4562102,947.0471996,588.2812898,478.6787044,"Census Tract 811.02"
2020,25025081200,1329.430803,755.331455,659.444188,419.885127,"Census Tract 812"
2020,25025081301,579.338881,454.645281,770.511263,435.937046,"Census Tract 813.01"
2020,25025081302,763.394816,562.063599,986.868591,438.52072,"Census Tract 813.02"
2020,25025081400,1286.9533021,1037.7307084,636.5256679,585.6895492,"Census Tract 814"
2020,25025081500,747.590711,737.426462,577.167989,151.394547,"Census Tract 815"
2020,25025081700,1526.712326,774.498136,822.500949,582.312513,"Census Tract 817"
2020,25025081800,1180.525559,868.442394,720.755741,405.904714,"Census Tract 818"
2020,25025081900,1550.419648,850.783776,493.848352,354.040521,"Census Tract 819"
2020,25025082000,1011.268269,754.87186,721.803126,341.794011,"Census Tract 820"
2020,25025082100,1571.68548,614.624289,1409.77482,928.997545,"Census Tract 821"
2020,25025090100,1651.194158,1067.953001,1218.033942,633.126037,"Census Tract 901"
2020,25025090200,766.419023,462.764375,563.485469,269.48502,"Census Tract 902"
2020,25025090300,1342.807865,782.167806,807.8559,309.425708,"Census Tract 903"
2020,25025090400,1433.676613,934.1845131,769.2792131,412.3976574,"Census Tract 904"
2020,25025090600,872.0361758,552.8746915,480.3740391,321.8902889,"Census Tract 906"
2020,25025090700,1522.787246,1951.928079,912.077234,377.041368,"Census Tract 907"
2020,25025090901,962.975854,1083.781231,1227.041287,630.793733,"Census Tract 909.01"
2020,25025091001,1529.8541,1435.65291,620.82827,538.38116,"Census Tract 910.01"
2020,25025091100,1787.087864,1755.010204,645.739836,430.845285,"Census Tract 911"
2020,25025091200,1122.253071,1014.426524,468.447329,252.532015,"Census Tract 912"
2020,25025091300,861.471018,577.201758,470.476582,358.280505,"Census Tract 913"
2020,25025091400,1175.673615,648.5854005,343.4827349,384.663986,"Census Tract 914"
2020,25025091500,1414.3268973,1137.5333521,998.7416027,537.4598505,"Census Tract 915"
2020,25025091600,859.808685,964.426794,722.160115,336.363439,"Census Tract 916"
2020,25025091700,1079.250348,819.831349,574.714452,315.900642,"Census Tract 917"
2020,25025091800,1293.52135,877.520886,676.50129,377.308573,"Census Tract 918"
2020,25025091900,1392.994025,915.568484,933.150275,554.281156,"Census Tract 919"
2020,25025092000,2110.9478177,1290.7769489,621.6449823,577.4310447,"Census Tract 920"
2020,25025092101,1669.875499,1769.135142,1889.403401,972.933136,"Census Tract 921.01"
2020,25025092200,1141.714427,1054.474713,693.067873,396.08937,"Census Tract 922"
2020,25025092300,1401.092663,662.557155,423.755637,394.66332,"Census Tract 923"
2020,25025092400,2303.881568,1241.895834,1111.210132,630.708744,"Census Tract 924"
2020,25025100100,2123.607624,1258.48157,1108.408376,497.148583,"Census Tract 1001"
2020,25025100200,1018.5012073,635.4453809,626.4815927,247.150198,"Census Tract 1002"
2020,25025100300,1311.8451167,860.308877,719.2681925,410.89563,"Census Tract 1003"
2020,25025100400,1799.264138,1282.913833,974.243924,639.278509,"Census Tract 1004"
2020,25025100500,2350.373178,1667.454734,1204.959522,600.291447,"Census Tract 1005"
2020,25025100601,2078.8175392,1662.1958804,677.2641608,400.7916335,"Census Tract 1006.01"
2020,25025100603,949.884763,695.054682,170.929037,185.14918,"Census Tract 1006.03"
2020,25025100700,1553.3846262,1376.6569241,658.3255738,397.9311341,"Census Tract 1007"
2020,25025100800,2243.593589,1845.355701,730.935011,531.967476,"Census Tract 1008"
2020,25025100900,1600.940626,1136.91402,608.600974,435.963482,"Census Tract 1009"
2020,25025101001,2007.435249,1482.12479,1094.949151,407.816586,"Census Tract 1010.01"
2020,25025101002,2184.6595285,1287.6888635,1088.9137715,543.2532792,"Census Tract 1010.02"
2020,25025101101,1345.7153751,811.4140086,596.9119249,349.2525187,"Census Tract 1011.01"
2020,25025101102,1883.521964,1067.622219,753.651236,459.062894,"Census Tract 1011.02"
2020,25025110104,670.567107,487.042082,523.472693,121.369942,"Census Tract 1101.04"
2020,25025110105,1119.247934,906.069043,171.71113,42.915785,"Census Tract 1101.05"
2020,25025110106,481.7830701,370.8917863,277.8779208,82.6437463,"Census Tract 1101.06"
2020,25025110201,740.4983806,537.336784,427.4209194,197.7732618,"Census Tract 1102.01"
2020,25025110301,883.6492606,730.3376926,450.0963414,223.2340712,"Census Tract 1103.01"
2020,25025110401,1262.6505508,1005.9163768,652.9048492,352.287903,"Census Tract 1104.01"
2020,25025110403,1615.328578,1233.216947,784.490322,371.898766,"Census Tract 1104.03"
2020,25025110501,1498.4479293,980.7985128,242.486348,271.9725634,"Census Tract 1105.01"
2020,25025110502,1486.618155,1217.77374,605.837345,293.287193,"Census Tract 1105.02"
2020,25025110601,780.979971,676.449036,643.838329,348.503912,"Census Tract 1106.01"
2020,25025110607,2123.534162,1313.010291,751.437338,606.130209,"Census Tract 1106.07"
2020,25025120103,667.0037326,524.6269665,209.0148674,108.7270315,"Census Tract 1201.03"
2020,25025120104,933.626197,773.259525,389.406203,96.687075,"Census Tract 1201.04"
2020,25025120105,805.065094,588.160182,629.236672,350.789977,"Census Tract 1201.05"
2020,25025120201,1913.626089,1466.762154,709.9493607,399.8891398,"Census Tract 1202.01"
2020,25025120301,1990.078359,1679.90094,818.431486,525.718444,"Census Tract 1203.01"
2020,25025120400,2359.4364205,1795.482064,881.9830795,615.9659733,"Census Tract 1204"
2020,25025120500,880.86406,677.070731,456.145988,279.442823,"Census Tract 1205"
2020,25025120600,1237.123165,829.412599,166.580035,136.840201,"Census Tract 1206"
2020,25025120700,914.9002465,711.827491,208.5280535,207.4716164,"Census Tract 1207"
2020,25025130101,2500.510772,1798.915046,763.936175,533.120337,"Census Tract 1301.01"
2020,25025130200,1588.1056617,1366.5841183,901.7352383,471.8898632,"Census Tract 1302"
2020,25025130300,1619.61642,1211.85969,760.81198,518.131811,"Census Tract 1303"
2020,25025130402,1675.378687,1521.024978,786.583413,474.274306,"Census Tract 1304.02"
2020,25025130404,1044.98045,809.776106,599.56185,326.740849,"Census Tract 1304.04"
2020,25025130406,2402.1186,1101.101111,974.439857,631.992742,"Census Tract 1304.06"
2020,25025140102,1704.596184,1356.344446,907.022616,482.047901,"Census Tract 1401.02"
2020,25025140105,1361.8904406,849.2233345,562.3525594,540.2750742,"Census Tract 1401.05"
2020,25025140106,748.303055,464.038423,542.497865,203.679182,"Census Tract 1401.06"
2020,25025140107,947.247495,732.252239,555.743516,306.821853,"Census Tract 1401.07"
2020,25025140201,811.438365,687.73678,369.524562,162.851427,"Census Tract 1402.01"
2020,25025140202,2249.929655,1435.514085,797.643045,705.776857,"Census Tract 1402.02"
2020,25025140300,2444.706127,1415.806767,1200.153773,1184.0419337,"Census Tract 1403"
2020,25025140400,2757.515078,1842.766283,1498.437622,981.143837,"Census Tract 1404"
2020,25025980101,0,0,0,0,"Census Tract 9801.01"
2020,25025980300,0,39.283341,25.0087,35.707859,"Census Tract 9803"
2020,25025980700,0,0,0,0,"Census Tract 9807"
2020,25025980900,0,11.998,0,4.0001,"Census Tract 9809"
2020,25025981000,5,2,0,0,"Census Tract 9810"
2020,25025981100,0,4.5998,0,76.3922,"Census Tract 9811"
2020,25025981201,0,0,0,0,"Census Tract 9812.01"
2020,25025981202,0,2,0,0,"Census Tract 9812.02"
2020,25025981300,40.001,8.993,0,0,"Census Tract 9813"
2020,25025981501,0,0,0,0,"Census Tract 9815.01"
2020,25025981600,0,0,0,0,"Census Tract 9816"
2020,25025981700,0,0,0,0,"Census Tract 9817"
2020,25025981800,5.055556,0,1.944444,2,"Census Tract 9818"
2020,25025981900,0,0,0,0,"Census Tract 9819"
2020,25025990101,0,0,0,0,"Census Tract 9901.01"
2024,25025000101,702.485285,613.761536,224.613791,374.480331,"Census Tract 1.01"
2024,25025000102,2080.52575,1467.87447,416.89965,970.12984,"Census Tract 1.02"
2024,25025000201,1963.075316,1825.518957,388.365323,288.516846,"Census Tract 2.01"
2024,25025000202,1482.186326,1634.149806,645.682952,479.266607,"Census Tract 2.02"
2024,25025000301,1252.064478,1249.168887,364.850022,306.177077,"Census Tract 3.01"
2024,25025000302,1224.36018,1313.027389,327.253532,264.714632,"Census Tract 3.02"
2024,25025000401,2258.80996,2205.61127,1008.22526,461.93188,"Census Tract 4.01"
2024,25025000402,1251.386601,1342.213915,593.323608,733.13463,"Census Tract 4.02"
2024,25025000502,2190.794733,1825.604635,1277.840393,1253.044871,"Census Tract 5.02"
2024,25025000503,1205.835943,801.11733,135.213649,296.014221,"Census Tract 5.03"
2024,25025000505,860.84817,582.21967,501.87362,368.7533,"Census Tract 5.05"
2024,25025000506,1077.97158,1051.549042,480.431562,340.888456,"Census Tract 5.06"
2024,25025000601,1430.203667,1554.086824,435.367602,412.190555,"Census Tract 6.01"
2024,25025000603,639.409469,821.867154,712.541671,501.767012,"Census Tract 6.03"
2024,25025000604,895.20982,862.393526,453.54427,459.803421,"Census Tract 6.04"
2024,25025000701,2078.7138656,1689.266696,300.8789249,477.3369273,"Census Tract 7.01"
2024,25025000703,1135.927382,875.811429,208.154529,347.094134,"Census Tract 7.03"
2024,25025000704,2203.95311,2198.55497,631.26297,343.73887,"Census Tract 7.04"
2024,25025000804,1401.32358,1889.30743,895.37469,765.6965,"Census Tract 8.04"
2024,25025000805,2445.94041,2488.49464,892.03339,1199.26854,"Census Tract 8.05"
2024,25025000806,730.286959,662.972282,993.246649,914.92992,"Census Tract 8.06"
2024,25025000807,1105.498622,709.781078,1276.05153,612.716978,"Census Tract 8.07"
2024,25025010103,1532.564681,815.48568,1405.781522,1218.915518,"Census Tract 101.03"
2024,25025010104,1733.94576,1307.260145,1246.470693,1068.448744,"Census Tract 101.04"
2024,25025010204,1809.281192,815.18703,680.378688,1128.549319,"Census Tract 102.04"
2024,25025010205,2379.435248,2169.000644,732.75211,903.848559,"Census Tract 102.05"
2024,25025010206,1114.880665,1003.514729,325.987747,405.847463,"Census Tract 102.06"
2024,25025010300,2158.159253,857.687322,1425.736047,1109.86864,"Census Tract 103"
2024,25025010403,1077.26966,1019.54865,632.09009,655.34569,"Census Tract 104.03"
2024,25025010404,1692.712884,1337.899711,1520.582437,1528.980985,"Census Tract 104.04"
2024,25025010405,1960.436038,1479.808718,1711.410447,1751.733884,"Census Tract 104.05"
2024,25025010408,615.435803,530.304983,189.542603,167.98353,"Census Tract 104.08"
2024,25025010500,961.84352,1140.039826,1248.28121,867.95788,"Census Tract 105"
2024,25025010600,1228.575256,1287.151832,755.645703,479.657952,"Census Tract 106"
2024,25025010701,857.332846,1035.180373,447.695968,263.300433,"Census Tract 107.01"
2024,25025010702,805.747014,909.020239,463.082793,218.311487,"Census Tract 107.02"
2024,25025010801,1021.033654,1011.421626,540.863321,416.671597,"Census Tract 108.01"
2024,25025010802,1238.776442,1288.830162,344.636673,249.997813,"Census Tract 108.02"
2024,25025020101,1227.78955,1620.275308,1100.572063,291.957891,"Census Tract 201.01"
2024,25025020200,1852.635348,1376.451391,305.327083,236.329038,"Census Tract 202"
2024,25025020301,740.407781,929.514908,383.410907,174.837321,"Census Tract 203.01"
2024,25025020302,537.385397,534.028341,98.537624,90.548663,"Census Tract 203.02"
2024,25025020304,935.574981,759.741126,84.283686,206.434186,"Census Tract 203.04"
2024,25025020305,1841.42462,1671.28498,719.15084,842.90546,"Census Tract 203.05"
2024,25025030100,887.85264,770.5706,259.390045,186.71208,"Census Tract 301"
2024,25025030200,768.010508,716.868414,233.938671,60.567556,"Census Tract 302"
2024,25025030301,437.060247,446.4943,359.893915,301.439913,"Census Tract 303.01"
2024,25025030302,672.250499,786.353091,393.185484,537.379862,"Census Tract 303.02"
2024,25025030400,1887.982325,1616.085334,373.198312,317.157241,"Census Tract 304"
2024,25025030500,1142.896229,1060.10686,226.534427,165.956484,"Census Tract 305"
2024,25025040100,902.273346,904.503905,364.059925,209.235885,"Census Tract 401"
2024,25025040200,644.7658,544.735125,228.108161,145.328068,"Census Tract 402"
2024,25025040300,2027.171426,1850.767341,324.102352,189.971589,"Census Tract 403"
2024,25025040401,1154.8551,1061.518547,390.779402,335.116753,"Census Tract 404.01"
2024,25025040600,1736.537713,1659.924511,288.294945,249.121998,"Census Tract 406"
2024,25025040801,1461.208492,1506.622295,767.059805,322.489417,"Census Tract 408.01"
2024,25025050101,1709.822616,2022.088716,918.019533,549.132872,"Census Tract 501.01"
2024,25025050200,1910.626906,2364.961296,755.128213,366.16342,"Census Tract 502"
2024,25025050300,1580.573001,1498.151797,673.758996,636.866195,"Census Tract 503"
2024,25025050400,893.263508,831.369181,341.435119,476.070372,"Census Tract 504"
2024,25025050500,832.519319,1030.994578,254.437773,124.394391,"Census Tract 505"
2024,25025050600,814.544695,911.889218,209.090203,194.566781,"Census Tract 506"
2024,25025050700,1647.896974,2132.750293,606.806196,288.746477,"Census Tract 507"
2024,25025050901,1461.01278,1965.42111,590.45324,324.14419,"Census Tract 509.01"
2024,25025051000,1722.135092,1852.153083,794.137599,428.662531,"Census Tract 510"
2024,25025051101,2501.77911,2692.18296,923.41926,720.02916,"Census Tract 511.01"
2024,25025051200,1496.499785,1529.361631,276.150625,284.369647,"Census Tract 512"
2024,25025060101,1711.168908,1491.542429,374.106628,309.910905,"Census Tract 601.01"
2024,25025060200,1020.792016,988.500551,230.513083,170.378998,"Census Tract 602"
2024,25025060301,1684.589505,1435.822424,385.606773,341.805474,"Census Tract 603.01"
2024,25025060400,2745.37974,2270.6678,351.12273,346.05587,"Census Tract 604"
2024,25025060501,2117.9949,2140.17448,425.76063,280.66014,"Census Tract 605.01"
2024,25025060601,989.430338,997.185559,158.608081,206.54062,"Census Tract 606.01"
2024,25025060602,155.109711,230.925887,26.68043,0,"Census Tract 606.02"
2024,25025060603,985.34342,1131.64963,122.4434,31.79516,"Census Tract 606.03"
2024,25025060604,1590.328431,1910.783279,372.329762,115.480071,"Census Tract 606.04"
2024,25025060700,645.12996,442.086443,462.138995,245.108835,"Census Tract 607"
2024,25025060800,2304.140068,2234.412083,305.432475,241.148383,"Census Tract 608"
2024,25025061000,1152.628491,1040.058828,365.665316,343.30664,"Census Tract 610"
2024,25025061101,937.924369,786.672725,623.085854,416.326685,"Census Tract 611.01"
2024,25025061201,775.518315,814.75174,240.018607,377.990483,"Census Tract 612.01"
2024,25025061202,0,0,0,0,"Census Tract 612.02"
2024,25025061203,1163.898367,1029.013349,214.526592,329.289897,"Census Tract 612.03"
2024,25025061204,533.943181,455.172061,59.676891,182.651543,"Census Tract 612.04"
2024,25025070102,1139.25088,1031.03079,841.78678,982.91384,"Census Tract 701.02"
2024,25025070103,303.587086,233.58769,98.109043,104.595359,"Census Tract 701.03"
2024,25025070104,1209.15592,1201.49347,486.67974,635.19608,"Census Tract 701.04"
2024,25025070201,1080.073893,910.536416,1408.106134,966.8994,"Census Tract 702.01"
2024,25025070202,1752.620834,1710.204931,1098.692503,1035.445662,"Census Tract 702.02"
2024,25025070301,707.839852,1050.152349,436.001933,167.775972,"Census Tract 703.01"
2024,25025070302,670.06635,830.01922,513.06243,349.1901,"Census Tract 703.02"
2024,25025070402,1602.778135,1812.29925,1230.409907,859.111793,"Census Tract 704.02"
2024,25025070501,848.825367,1076.299137,264.079854,129.681565,"Census Tract 705.01"
2024,25025070502,926.751331,1266.03998,971.907087,494.898427,"Census Tract 705.02"
2024,25025070600,881.286128,1160.23388,227.885402,136.616307,"Census Tract 706"
2024,25025070700,981.582271,1038.54272,407.982929,231.574966,"Census Tract 707"
2024,25025070801,340.973855,299.597336,216.372207,228.561383,"Census Tract 708.01"
2024,25025070802,1111.140259,866.775572,281.760176,551.34825,"Census Tract 708.02"
2024,25025070901,372.061281,354.092228,255.732612,189.53265,"Census Tract 709.01"
2024,25025070902,922.879545,831.779306,268.971743,345.057693,"Census Tract 709.02"
2024,25025071101,1162.25984,1632.33366,994.510436,518.15913,"Census Tract 711.01"
2024,25025071201,966.032875,1083.041924,1084.918276,935.974854,"Census Tract 712.01"
2024,25025080100,621.273137,601.947569,621.369317,1094.904844,"Census Tract 801"
2024,25025080300,735.186342,612.699732,457.272534,397.353012,"Census Tract 803"
2024,25025080401,1385.672899,1047.994137,904.430646,624.728301,"Census Tract 804.01"
2024,25025080500,1100.614079,818.677801,749.118689,639.088462,"Census Tract 805"
2024,25025080601,1629.063591,1445.323106,1428.786144,1158.031871,"Census Tract 806.01"
2024,25025080801,1468.725794,1234.919481,1077.762642,952.975895,"Census Tract 808.01"
2024,25025080900,1503.97595,1529.20153,992.8884,1195.06285,"Census Tract 809"
2024,25025081001,2188.25024,1259.68562,961.19673,1484.16598,"Census Tract 810.01"
2024,25025081101,591.624103,625.187963,347.027418,122.364812,"Census Tract 811.01"
2024,25025081102,1000.55516,1147.176186,593.551156,438.515113,"Census Tract 811.02"
2024,25025081200,1352.281992,1072.55249,670.785552,527.878317,"Census Tract 812"
2024,25025081301,630.97694,739.20273,839.34814,526.51246,"Census Tract 813.01"
2024,25025081302,777.540629,775.234769,1004.767177,633.550779,"Census Tract 813.02"
2024,25025081400,1349.004739,1184.617135,667.133214,770.310499,"Census Tract 814"
2024,25025081500,744.515719,811.792343,574.875284,304.925996,"Census Tract 815"
2024,25025081700,1569.245215,964.439807,845.512135,896.505916,"Census Tract 817"
2024,25025081800,1205.584548,1084.146786,736.136949,616.280481,"Census Tract 818"
2024,25025081900,1543.669695,1182.310934,491.6829,432.014911,"Census Tract 819"
2024,25025082000,1006.766006,1019.53272,718.615407,451.159496,"Census Tract 820"
2024,25025082100,1544.116644,914.308512,1385.015222,1274.694183,"Census Tract 821"
2024,25025090100,1579.273081,1326.626461,1164.990347,860.8331,"Census Tract 901"
2024,25025090200,737.464773,656.651828,542.177247,375.645496,"Census Tract 902"
2024,25025090300,1262.447236,1129.566773,759.663704,403.548101,"Census Tract 903"
2024,25025090400,1435.477924,1336.898121,770.13251,585.64047,"Census Tract 904"
2024,25025090600,882.58384,712.681413,486.11016,419.037055,"Census Tract 906"
2024,25025090700,1563.57987,2236.0543,936.73674,561.64602,"Census Tract 907"
2024,25025090901,960.350868,1214.094133,1223.555082,719.862855,"Census Tract 909.01"
2024,25025091001,1711.86936,2061.25982,694.71817,536.28594,"Census Tract 910.01"
2024,25025091100,1821.392996,1967.560887,658.058132,557.158737,"Census Tract 911"
2024,25025091200,1123.367159,1237.374742,468.952614,315.586635,"Census Tract 912"
2024,25025091300,902.158697,834.083137,492.57653,527.400112,"Census Tract 913"
2024,25025091400,1184.366511,802.326093,346.043259,562.037435,"Census Tract 914"
2024,25025091500,1416.702039,1451.764456,1000.665146,711.643294,"Census Tract 915"
2024,25025091600,831.507249,1036.776234,698.233005,518.393736,"Census Tract 916"
2024,25025091700,1038.058222,1032.390971,552.797603,450.858792,"Census Tract 917"
2024,25025091800,1240.017288,1281.981743,648.684755,388.724298,"Census Tract 918"
2024,25025091900,1332.507373,1364.602393,892.557268,492.61048,"Census Tract 919"
2024,25025092000,2039.688749,1653.436567,600.646482,697.456767,"Census Tract 920"
2024,25025092101,1630.37123,2174.332302,1844.625711,1100.247967,"Census Tract 921.01"
2024,25025092200,1115.14558,1384.573725,677.173379,329.772191,"Census Tract 922"
2024,25025092300,1342.248398,877.126816,405.991573,540.603639,"Census Tract 923"
2024,25025092400,2179.605547,1616.165833,1051.070161,890.246381,"Census Tract 924"
2024,25025100100,2023.865919,1761.949817,1056.38264,601.188696,"Census Tract 1001"
2024,25025100200,980.068653,939.580497,602.722761,269.396346,"Census Tract 1002"
2024,25025100300,1278.08984,1151.6395,700.64482,484.43089,"Census Tract 1003"
2024,25025100400,1758.545223,1537.538747,952.292348,748.301196,"Census Tract 1004"
2024,25025100500,2281.540544,2126.864623,1169.770307,780.505032,"Census Tract 1005"
2024,25025100601,2024.0268345,2002.5210654,659.1675583,493.3733296,"Census Tract 1006.01"
2024,25025100603,1010.682065,841.712748,181.934202,259.995847,"Census Tract 1006.03"
2024,25025100700,1541.01463,1578.140525,653.00346,494.7213,"Census Tract 1007"
2024,25025100800,2216.4002,2030.5476,722.09922,739.9396,"Census Tract 1008"
2024,25025100900,1631.084925,1516.156796,620.14755,443.629791,"Census Tract 1009"
2024,25025101001,2054.11627,2166.99889,1120.06197,350.5386,"Census Tract 1010.01"
2024,25025101002,2224.707857,1763.398875,1108.973059,701.844387,"Census Tract 1010.02"
2024,25025101101,1376.871029,1158.806109,610.763785,450.194345,"Census Tract 1011.01"
2024,25025101102,1880.599933,1517.798034,752.61694,583.037001,"Census Tract 1011.02"
2024,25025110104,646.137786,783.60606,504.408458,167.34664,"Census Tract 1101.04"
2024,25025110105,1205.638156,1200.201764,185.028794,53.593425,"Census Tract 1101.05"
2024,25025110106,496.278745,379.3002939,286.1857336,244.9881785,"Census Tract 1101.06"
2024,25025110201,727.262247,673.17724,419.850543,221.470638,"Census Tract 1102.01"
2024,25025110301,872.393073,873.193261,444.33608,279.547464,"Census Tract 1103.01"
2024,25025110401,1259.326236,1261.597186,651.326297,403.721343,"Census Tract 1104.01"
2024,25025110403,1602.064641,1611.058858,777.939355,388.710385,"Census Tract 1104.03"
2024,25025110501,1481.781705,1298.668808,239.834683,234.858495,"Census Tract 1105.01"
2024,25025110502,1477.620533,1519.853864,602.086704,366.064788,"Census Tract 1105.02"
2024,25025110601,782.085373,717.889684,644.56277,471.767327,"Census Tract 1106.01"
