"YEAR","GEOID","zero_nine","ten_nineteen","twenty_thirtyfour","thirtyfive_fiftyfour","fiftyfive_sixtyfour","sixtyfive_more","NAME"
2010,25025060501,178,163,1859,829,278,264,"Census Tract 605.01"
2010,25025060601,45,25,675,304,91,72,"Census Tract 606.01"
2010,25025060602,2,1,37,17,5,4,"Census Tract 606.02"
2010,25025060603,26,14,391,176,53,42,"Census Tract 606.03"
2010,25025060604,14,8,210,95,28,22,"Census Tract 606.04"
2010,25025060700,359,463,357,447,156,111,"Census Tract 607"
2010,25025060800,206,195,2007,950,312,294,"Census Tract 608"
2010,25025061000,498,453,931,754,288,174,"Census Tract 610"
2010,25025061101,422,357,463,602,217,171,"Census Tract 611.01"
2010,25025061201,88,56,662,488,152,92,"Census Tract 612.01"
2010,25025061203,67,42,501,369,115,70,"Census Tract 612.03"
2010,25025061204,31,20,231,170,53,32,"Census Tract 612.04"
2010,25025070102,132,381,1045,664,266,349,"Census Tract 701.02"
2010,25025070104,74,214,587,373,149,196,"Census Tract 701.04"
2010,25025070201,114,721,726,471,235,358,"Census Tract 702.01"
2010,25025070202,181,909,1259,810,370,534,"Census Tract 702.02"
2010,25025070301,104,53,760,599,271,325,"Census Tract 703.01"
2010,25025070302,88,45,647,510,231,276,"Census Tract 703.02"
2010,25025070402,136,279,262,419,188,439,"Census Tract 704.02"
2010,25025070501,185,126,655,685,231,201,"Census Tract 705.01"
2010,25025070502,301,204,1061,1110,375,326,"Census Tract 705.02"
2010,25025070600,175,66,780,729,277,213,"Census Tract 706"
2010,25025070700,186,151,860,663,289,212,"Census Tract 707"
2010,25025070801,70,45,508,299,85,77,"Census Tract 708.01"
2010,25025070802,170,110,1229,723,205,186,"Census Tract 708.02"
2010,25025070901,131,96,430,316,86,112,"Census Tract 709.01"
2010,25025070902,242,177,792,581,159,207,"Census Tract 709.02"
2010,25025071101,204,124,1601,1102,346,376,"Census Tract 711.01"
2010,25025071201,352,257,765,1104,333,320,"Census Tract 712.01"
2010,25025080100,231,341,1249,1090,252,187,"Census Tract 801"
2010,25025080300,272,330,416,437,168,146,"Census Tract 803"
2010,25025080401,423,356,663,660,307,301,"Census Tract 804.01"
2010,25025080500,541,505,763,750,278,259,"Census Tract 805"
2010,25025080601,245,1495,1794,474,171,92,"Census Tract 806.01"
2010,25025080801,326,1348,1206,605,213,187,"Census Tract 808.01"
2010,25025080900,126,287,2633,457,234,271,"Census Tract 809"
2010,25025081001,389,450,2208,881,366,596,"Census Tract 810.01"
2010,25025081101,47,65,458,167,74,173,"Census Tract 811.01"
2010,25025081102,147,204,1448,529,234,545,"Census Tract 811.02"
2010,25025081200,584,574,819,743,265,280,"Census Tract 812"
2010,25025081301,280,326,409,498,223,279,"Census Tract 813.01"
2010,25025081302,382,444,558,678,303,380,"Census Tract 813.02"
2010,25025081400,296,298,996,762,314,337,"Census Tract 814"
2010,25025081500,233,345,460,678,224,194,"Census Tract 815"
2010,25025081700,532,666,781,985,393,463,"Census Tract 817"
2010,25025081800,440,417,688,793,317,243,"Census Tract 818"
2010,25025081900,406,546,621,896,318,328,"Census Tract 819"
2010,25025082000,362,443,573,766,333,338,"Census Tract 820"
2010,25025082100,902,881,1105,1185,497,455,"Census Tract 821"
2010,25025090100,730,765,1044,1160,467,405,"Census Tract 901"
2010,25025090200,415,450,499,525,175,169,"Census Tract 902"
2010,25025090300,609,599,758,768,243,202,"Census Tract 903"
2010,25025090400,601,718,836,926,303,275,"Census Tract 904"
2010,25025090600,329,418,529,610,232,230,"Census Tract 906"
2010,25025090700,333,399,1337,1168,511,527,"Census Tract 907"
2010,25025090901,318,612,1906,542,175,177,"Census Tract 909.01"
2010,25025091001,247,264,772,805,323,331,"Census Tract 910.01"
2010,25025091100,514,541,1540,1416,446,404,"Census Tract 911"
2010,25025091200,470,375,895,899,346,249,"Census Tract 912"
2010,25025091300,344,477,658,625,210,185,"Census Tract 913"
2010,25025091400,380,439,628,807,275,212,"Census Tract 914"
2010,25025091500,640,718,1116,1116,408,372,"Census Tract 915"
2010,25025091600,468,476,812,860,277,245,"Census Tract 916"
2010,25025091700,480,545,771,807,280,186,"Census Tract 917"
2010,25025091800,525,651,788,874,297,317,"Census Tract 918"
2010,25025091900,595,726,847,1058,347,287,"Census Tract 919"
2010,25025092000,683,779,1203,1401,434,445,"Census Tract 920"
2010,25025092101,845,882,1482,1890,730,622,"Census Tract 921.01"
2010,25025092200,382,515,729,1007,417,299,"Census Tract 922"
2010,25025092300,437,495,646,806,251,258,"Census Tract 923"
2010,25025092400,848,985,1184,1323,510,427,"Census Tract 924"
2010,25025100100,985,1000,1194,1343,498,490,"Census Tract 1001"
2010,25025100200,428,512,623,721,289,214,"Census Tract 1002"
2010,25025100300,474,560,702,901,344,322,"Census Tract 1003"
2010,25025100400,611,696,1012,1353,640,553,"Census Tract 1004"
2010,25025100500,821,936,1344,1703,613,572,"Census Tract 1005"
2010,25025100601,636,637,1255,1602,527,497,"Census Tract 1006.01"
2010,25025100603,228,174,525,523,152,302,"Census Tract 1006.03"
2010,25025100700,522,423,965,1262,461,689,"Census Tract 1007"
2010,25025100800,577,579,1209,1676,720,785,"Census Tract 1008"
2010,25025100900,445,530,923,1207,555,412,"Census Tract 1009"
2010,25025101001,641,754,1064,1545,760,728,"Census Tract 1010.01"
2010,25025101002,627,724,951,1341,602,734,"Census Tract 1010.02"
2010,25025101101,492,552,729,879,353,336,"Census Tract 1011.01"
2010,25025101102,625,750,930,1202,430,459,"Census Tract 1011.02"
2010,25025110104,242,259,698,625,218,198,"Census Tract 1101.04"
2010,25025110105,206,226,607,530,183,155,"Census Tract 1101.05"
2010,25025110106,142,155,416,363,126,106,"Census Tract 1101.06"
2010,25025110201,286,269,455,577,267,197,"Census Tract 1102.01"
2010,25025110301,313,308,473,785,317,209,"Census Tract 1103.01"
2010,25025110401,474,497,804,1095,380,316,"Census Tract 1104.01"
2010,25025110403,482,526,831,1384,566,520,"Census Tract 1104.03"
2010,25025110501,381,376,630,1072,375,419,"Census Tract 1105.01"
2010,25025110502,427,431,853,1206,433,456,"Census Tract 1105.02"
2010,25025110601,307,249,335,765,409,904,"Census Tract 1106.01"
2010,25025110607,510,379,1046,1480,567,954,"Census Tract 1106.07"
2010,25025120103,175,105,339,480,239,170,"Census Tract 1201.03"
2010,25025120104,236,175,816,664,205,144,"Census Tract 1201.04"
2010,25025120105,253,309,231,634,480,559,"Census Tract 1201.05"
2010,25025120201,336,215,1330,986,302,270,"Census Tract 1202.01"
2010,25025120301,507,464,1639,1300,539,346,"Census Tract 1203.01"
2010,25025120400,448,263,1949,1743,718,630,"Census Tract 1204"
2010,25025120500,237,261,868,604,185,176,"Census Tract 1205"
2010,25025120600,188,101,1087,644,205,110,"Census Tract 1206"
2010,25025120700,140,95,830,501,206,242,"Census Tract 1207"
2010,25025130101,712,422,1202,1792,852,926,"Census Tract 1301.01"
2010,25025130200,506,449,771,1365,664,751,"Census Tract 1302"
2010,25025130300,549,492,664,1373,650,691,"Census Tract 1303"
2010,25025130402,492,437,789,1478,570,871,"Census Tract 1304.02"
2010,25025130404,258,278,499,818,342,706,"Census Tract 1304.04"
2010,25025130406,1021,617,1086,1308,448,627,"Census Tract 1304.06"
2010,25025140102,564,682,811,1355,450,539,"Census Tract 1401.02"
2010,25025140105,416,569,738,1116,423,413,"Census Tract 1401.05"
2010,25025140106,318,279,401,499,184,220,"Census Tract 1401.06"
2010,25025140107,281,345,476,770,324,335,"Census Tract 1401.07"
2010,25025140201,266,251,455,596,265,239,"Census Tract 1402.01"
2010,25025140202,750,790,978,1679,682,721,"Census Tract 1402.02"
2010,25025140300,734,945,1229,1849,754,871,"Census Tract 1403"
2010,25025140400,867,1100,1533,2133,1007,1010,"Census Tract 1404"
2010,25025980101,,,,,,,"Census Tract 9801.01"
2010,25025980300,,,,,,,"Census Tract 9803"
2010,25025980700,,,,,,,"Census Tract 9807"
2010,25025980900,,,,,,,"Census Tract 9809"
2010,25025981000,,,,,,,"Census Tract 9810"
2010,25025981100,,,,,,,"Census Tract 9811"
2010,25025981201,,,,,,,"Census Tract 9812.01"
2010,25025981202,,,,,,,"Census Tract 9812.02"
2010,25025981300,,,,,,,"Census Tract 9813"
2010,25025981501,,,,,,,"Census Tract 9815.01"
2010,25025981502,,,,,,,"Census Tract 9815.02"
2010,25025981600,,,,,,,"Census Tract 9816"
2010,25025981700,,,,,,,"Census Tract 9817"
2010,25025981800,,,,,,,"Census Tract 9818"
2010,25025981900,,,,,,,"Census Tract 9819"
2010,25025061202,,,,,,,"Census Tract 612.02"
2000,25025061202,,,,,,,"Census Tract 612.02"
1990,25025061202,,,,,,,"Census Tract 612.02"
1980,25025061202,,,,,,,"Census Tract 612.02"
1970,25025061202,,,,,,,"Census Tract 612.02"
1960,25025061202,,,,,,,"Census Tract 612.02"
1950,25025061202,,,,,,,"Census Tract 612.02"
2020,25025000101,96,81,1127,326,116,130,"Census Tract 1.01"
2020,25025000102,343,462.03086,1906.98894,862.91268,320.77045,384,"Census Tract 1.02"
2020,25025000201,261,452.26,2403.7401,724,266,293,"Census Tract 2.01"
2020,25025000202,362,331,1913,781,338,423,"Census Tract 2.02"
2020,25025000301,200,99,1705,510,267,355,"Census Tract 3.01"
2020,25025000302,145,140,1533,572,233,449,"Census Tract 3.02"
2020,25025000401,284,162,3137,713,248,1309,"Census Tract 4.01"
2020,25025000402,301,213.63721,2123.89204,668.24751,190.15811,325,"Census Tract 4.02"
2020,25025000502,163,319.31489,4531.63178,749.14705,200.73672,525,"Census Tract 5.02"
2020,25025000503,62,23.41219,1744.727686,322.199542,85.470061,195,"Census Tract 5.03"
2020,25025000505,73,55,1224,273,137,434,"Census Tract 5.05"
2020,25025000506,86,52.3593,1851.49813,388.24737,139.02755,401,"Census Tract 5.06"
2020,25025000601,233,123,2185,604,234,379.0096,"Census Tract 6.01"
2020,25025000603,160,229.48839,620.90608,407.15351,181.56156,295,"Census Tract 6.03"
2020,25025000604,116,110,1551,391,142,281,"Census Tract 6.04"
2020,25025000701,142,84,3351,552,178,210,"Census Tract 7.01"
2020,25025000703,59,90.771676,2018.949357,198.456724,77.116728,64,"Census Tract 7.03"
2020,25025000704,271,162,3713,653,245,268,"Census Tract 7.04"
2020,25025000804,274,422.29602,2150.08185,871.95219,304.7643,277,"Census Tract 8.04"
2020,25025000805,202,634.99049,4312.10616,638.46677,152.87694,164,"Census Tract 8.05"
2020,25025000806,107,726.318682,2240.252219,127.839217,44.612211,40,"Census Tract 8.06"
2020,25025000807,6,1157.64,2494.36,19,7,6,"Census Tract 8.07"
2020,25025010103,19,1130.16576,3671.286925,77.723729,27.208224,36,"Census Tract 101.03"
2020,25025010104,75.048,634.29461,3368.0671,557.05547,246.24658,418,"Census Tract 101.04"
2020,25025010204,69,406.208762,3031.515844,359.6673,62.150679,66,"Census Tract 102.04"
2020,25025010205,185,465.53969,3955.25556,918.99679,237.98326,326,"Census Tract 102.05"
2020,25025010206,51,76.71311,1666.62329,257.87529,80.21908,112,"Census Tract 102.06"
2020,25025010300,30,2238.320425,3022.474712,94.4846,34.357781,66,"Census Tract 103"
2020,25025010403,93,164.7099,1861.16966,435.79494,255.67497,486,"Census Tract 104.03"
2020,25025010404,93,1847.65424,3494.39921,255.77848,112.85436,151,"Census Tract 104.04"
2020,25025010405,85,1889.44545,3955.37084,245.07274,146.69079,450,"Census Tract 104.05"
2020,25025010408,35,56.1458,1070.5074,211.32408,86.45814,53,"Census Tract 104.08"
2020,25025010500,119,700.78472,2122.52633,529.78771,259.0659,473,"Census Tract 105"
2020,25025010600,208,137.92634,1216.90882,859.31819,443.97998,791,"Census Tract 106"
2020,25025010701,85,265.51114,1228.5929,512.03686,237.45785,275,"Census Tract 107.01"
2020,25025010702,92,86.10175,845.136676,509.474492,354.902907,460,"Census Tract 107.02"
2020,25025010801,101,204.37457,1226.72787,533.08241,369.01552,540,"Census Tract 108.01"
2020,25025010802,125,138.50352,1358.79287,634.90845,429.52486,410,"Census Tract 108.02"
2020,25025020101,229,253.7102,1522.34672,925.16378,576.29134,801,"Census Tract 201.01"
2020,25025020200,132,71,2412,606,208,375,"Census Tract 202"
2020,25025020301,115,35,978,408,177,453,"Census Tract 203.01"
2020,25025020302,86,37.688465,669.852325,302.137544,110.581953,120,"Census Tract 203.02"
2020,25025020304,114,70.368108,1129.939909,462.10464,147.015491,64.0032,"Census Tract 203.04"
2020,25025020305,197,420.18362,1974.34126,1020.5483,454.15089,501,"Census Tract 203.05"
2020,25025030100,51,49.240107,1408.92945,337.36192,107.008161,207,"Census Tract 301"
2020,25025030200,39,39,1187,302,93,155,"Census Tract 302"
2020,25025030301,79,54,223,297,232,500,"Census Tract 303.01"
2020,25025030302,66,315.604,656.85946,419.50435,231.92062,181,"Census Tract 303.02"
2020,25025030400,155,125.47091,2331.10378,842.79661,329.08557,575,"Census Tract 304"
2020,25025030500,119,73,1365,475,265,418.0032,"Census Tract 305"
2020,25025040100,247,104.842077,704.326079,607.285147,270.811446,433,"Census Tract 401"
2020,25025040200,258,220.08086,373.14533,429.16711,134.44507,185,"Census Tract 402"
2020,25025040300,655,343,1524,1273,365,365,"Census Tract 403"
2020,25025040401,350,227.24829,872.81694,829.53109,335.35613,367,"Census Tract 404.01"
2020,25025040600,381,174.3984,1736.77581,1068.38772,308.63526,308,"Census Tract 406"
2020,25025040801,387,380,993,942,658.32,676,"Census Tract 408.01"
2020,25025050101,593,697.72501,1481.5942,1360.29812,460.93034,457,"Census Tract 501.01"
2020,25025050200,594,677.20753,1762.11507,1444.11859,415.76526,369,"Census Tract 502"
2020,25025050300,273,473.21215,1471.44792,964.20651,344.67987,478,"Census Tract 503"
2020,25025050400,185,219.73736,924.30714,627.27364,209.97081,235,"Census Tract 504"
2020,25025050500,204,186,906,598,153,127,"Census Tract 505"
2020,25025050600,198,219,789,580,165,123,"Census Tract 506"
2020,25025050700,530,580,1439,1329,383,259,"Census Tract 507"
2020,25025050901,516,577,1285,1289,317,258.0032,"Census Tract 509.01"
2020,25025051000,424,492.39611,1298.67104,1124.72699,515.19708,566,"Census Tract 510"
2020,25025051101,626,735.54875,1852.57284,1766.344,729.94423,828,"Census Tract 511.01"
2020,25025051200,300,230.00141,1572.35777,884.91177,242.53275,235,"Census Tract 512"
2020,25025060101,237,167.16719,1903.65434,766.37478,325.84391,397,"Census Tract 601.01"
2020,25025060200,124,105.655446,1259.644733,455.401807,215.62136,210,"Census Tract 602"
2020,25025060301,240,122.630298,1958.678487,686.567394,299.8441,452,"Census Tract 603.01"
2020,25025060400,279,180.02637,3132.83234,939.09645,442.11625,627,"Census Tract 604"
2020,25025060501,317,129.773935,2810.578983,1045.60289,323.841153,294,"Census Tract 605.01"
2020,25025060601,113,69.49595,1336.30156,522.01563,134.43989,138,"Census Tract 606.01"
2020,25025060602,14,6.665614,196.95232,74.447875,34.69006,12,"Census Tract 606.02"
2020,25025060603,57,53.290784,952.325782,423.378344,143.474931,64,"Census Tract 606.03"
2020,25025060604,86,84.00072,1541.15456,914.42695,433.99168,177,"Census Tract 606.04"
2020,25025060700,245,398.42774,338.77924,412.04635,187.37974,167,"Census Tract 607"
2020,25025060800,260,132.31003,3068.22392,881.26963,298.53728,357,"Census Tract 608"
2020,25025061000,246,393.49448,1020.46105,622.51403,279.60266,212,"Census Tract 610"
2020,25025061101,417,410.04224,648.09298,619.6241,392.8052,308,"Census Tract 611.01"
2020,25025061201,102,50.250243,1209.157616,449.045914,154.396693,166,"Census Tract 612.01"
2020,25025061202,0,0,0,0,0,0,"Census Tract 612.02"
2020,25025061203,173,68,1128,772,214,331,"Census Tract 612.03"
2020,25025061204,42,21.193612,317.36937,329.792742,138.306156,106,"Census Tract 612.04"
2020,25025070102,111,889.62712,1049.88082,683.25633,332.26382,744,"Census Tract 701.02"
2020,25025070103,86,48.76981,368.946458,185.824382,52.234188,34,"Census Tract 701.03"
2020,25025070104,232,109.64559,848.66247,917.7653,512.60959,383,"Census Tract 701.04"
2020,25025070201,66,892.57155,1833.2911,343.65784,276.51732,775,"Census Tract 702.01"
2020,25025070202,346,734.2014,2258.2041,1153.7777,566.2422,594,"Census Tract 702.02"
2020,25025070301,172,77.327917,832.471525,593.035645,284.44543,312,"Census Tract 703.01"
2020,25025070302,129,64.39046,603.284792,472.76578,270.558336,594,"Census Tract 703.02"
2020,25025070402,183,410.53899,2059.55873,1087.819,553.5949,505,"Census Tract 704.02"
2020,25025070501,159,109.963432,778.17544,616.177758,298.383812,274,"Census Tract 705.01"
2020,25025070502,284,291.83333,901.39267,973.09036,506.11592,543,"Census Tract 705.02"
2020,25025070600,202,104.569936,821.214822,618.417755,289.868041,296,"Census Tract 706"
2020,25025070700,207,195.678,752.64927,640.81448,359.56267,393,"Census Tract 707"
2020,25025070801,68,41.651249,593.192736,185.172608,87.270018,85,"Census Tract 708.01"
2020,25025070802,197,106.849466,1086.733675,695.072484,358.506158,262,"Census Tract 708.02"
2020,25025070901,109,127.065058,395.053005,243.057439,111.010117,180,"Census Tract 709.01"
2020,25025070902,182,141.21949,929.3964,558.38511,262.11305,228,"Census Tract 709.02"
2020,25025071101,269,123.588703,1605.849919,1045.092856,568.670422,542,"Census Tract 711.01"
2020,25025071201,308,342.03518,860.41115,1092.07485,515.09855,495,"Census Tract 712.01"
2020,25025080100,208,266.86148,968.03426,879.39741,330.5096,243,"Census Tract 801"
2020,25025080300,300,350,561,551,263,211,"Census Tract 803"
2020,25025080401,356,578.0676,992.66427,784.84417,453.51025,520,"Census Tract 804.01"
2020,25025080500,390,550.9044,896.90085,737.34928,366.37323,415,"Census Tract 805"
2020,25025080601,169,1573.1995,2996.69948,419.60865,224.4896,217,"Census Tract 806.01"
2020,25025080801,341,1413.02786,1812.79717,569.49895,299.24188,340,"Census Tract 808.01"
2020,25025080900,182,233.40267,3322.78738,493.76417,227.68404,329,"Census Tract 809"
2020,25025081001,417,528.34795,2957.78422,956.37998,517.7033,695,"Census Tract 810.01"
2020,25025081101,56,53.10228,912.84182,300.16344,81.41941,268,"Census Tract 811.01"
2020,25025081102,138,138,1768,413,240,468,"Census Tract 811.02"
2020,25025081200,423,580.78329,993.80598,805.51012,364.63946,417,"Census Tract 812"
2020,25025081301,309,345.61579,647.6651,520.03312,230.79007,481,"Census Tract 813.01"
2020,25025081302,413,411.01628,796.26765,658.83677,352.63574,510,"Census Tract 813.02"
2020,25025081400,308,304.42,1656.58,683,363,458,"Census Tract 814"
2020,25025081500,259,264,819,553,290,264,"Census Tract 815"
2020,25025081700,550,585.42291,968.051,960.48343,457.87749,630,"Census Tract 817"
2020,25025081800,408,505,879,900,445.224,430,"Census Tract 818"
2020,25025081900,500,528,888,871,447,437,"Census Tract 819"
2020,25025082000,380,480.01892,738.49253,785.8103,414.71439,425,"Census Tract 820"
2020,25025082100,756,803,1112,1232,621,700,"Census Tract 821"
2020,25025090100,697,856,1190,1253,519,656,"Census Tract 901"
2020,25025090200,410,459.41029,527.91785,558.66619,220.30316,241,"Census Tract 902"
2020,25025090300,647,676,877,874,400,321,"Census Tract 903"
2020,25025090400,534,697.8512,939.6072,987.71413,465.64459,513,"Census Tract 904"
2020,25025090600,301,358.26381,626.47244,611.94136,265.122,314,"Census Tract 906"
2020,25025090700,259,354.90728,2477.68056,1080.41512,458.35627,550,"Census Tract 907"
2020,25025090901,300,670.27517,2065.2327,604.65995,226.66071,272,"Census Tract 909.01"
2020,25025091001,215,913.29702,1779.49933,788.39537,387.44647,459,"Census Tract 910.01"
2020,25025091100,358,350,2068,1153,470,517,"Census Tract 911"
2020,25025091200,349,308,1003,791,314,375,"Census Tract 912"
2020,25025091300,337,366,700,634,291,298,"Census Tract 913"
2020,25025091400,327,390.16473,679.72833,776.33399,359.90413,362,"Census Tract 914"
2020,25025091500,559,636,1239,1139,484,531,"Census Tract 915"
2020,25025091600,355,437,821,820,371,396,"Census Tract 916"
2020,25025091700,434,520,850,762,319,318,"Census Tract 917"
2020,25025091800,455,609,859,917,434,444,"Census Tract 918"
2020,25025091900,549,698,1035,1064,496,436,"Census Tract 919"
2020,25025092000,581,744,1294,1366,536,659,"Census Tract 920"
2020,25025092101,709,823,1928,1763,781,917,"Census Tract 921.01"
2020,25025092200,365,441,826,978,470,522,"Census Tract 922"
2020,25025092300,450,561,739,808,380,363,"Census Tract 923"
2020,25025092400,914,1078,1312,1480,652,631,"Census Tract 924"
2020,25025100100,871,1050,1181,1331,594,695,"Census Tract 1001"
2020,25025100200,369,503,634,765,310,338,"Census Tract 1002"
2020,25025100300,498,504,808,966,442,519,"Census Tract 1003"
2020,25025100400,468,624.83984,1248.63984,1326.19857,609.88294,849,"Census Tract 1004"
2020,25025100500,832,861,1670,1676,737,800,"Census Tract 1005"
2020,25025100601,566,548,1575,1466,562,625,"Census Tract 1006.01"
2020,25025100603,222,175,699,607,222,247,"Census Tract 1006.03"
2020,25025100700,377,413,1143,1133,507,759,"Census Tract 1007"
2020,25025100800,498,525,1488,1491,729.4,1060,"Census Tract 1008"
2020,25025100900,345,465,950,1143,519,726,"Census Tract 1009"
2020,25025101001,591,656,1020,1520,747,1061,"Census Tract 1010.01"
2020,25025101002,698,736,1093,1430,731,1024,"Census Tract 1010.02"
2020,25025101101,433,519,775,889,442,464,"Census Tract 1011.01"
2020,25025101102,686,797,1031,1166,517,569,"Census Tract 1011.02"
2020,25025110104,268,338,572,601,192,206,"Census Tract 1101.04"
2020,25025110105,160,153.18837,1021.29722,696.86021,215.26868,229,"Census Tract 1101.05"
2020,25025110106,129,114.244791,362.56966,414.527644,166.092485,189,"Census Tract 1101.06"
2020,25025110201,236,278,455,557,268,297,"Census Tract 1102.01"
2020,25025110301,243,255.06247,586.78264,665.45785,378.43788,375,"Census Tract 1103.01"
2020,25025110401,391,369,931,984,465,485,"Census Tract 1104.01"
2020,25025110403,473,461,911,1174,654,764,"Census Tract 1104.03"
2020,25025110501,379,326,645,968,487,497,"Census Tract 1105.01"
2020,25025110502,436,362,954,1154,473,621.0224,"Census Tract 1105.02"
2020,25025110601,237,226,304,605,405,862,"Census Tract 1106.01"
2020,25025110607,526,365,1075,1418,681,1211,"Census Tract 1106.07"
2020,25025120103,169,124,341,429,250,329,"Census Tract 1201.03"
2020,25025120104,219,145,849,668,256,236,"Census Tract 1201.04"
2020,25025120105,219,276.52712,363.08163,567.66423,360.21413,783,"Census Tract 1201.05"
2020,25025120201,379,319.00557,2074.97646,1276.94696,397.24357,418,"Census Tract 1202.01"
2020,25025120301,495,412.17483,2081.56431,1323.42498,473.68683,583,"Census Tract 1203.01"
2020,25025120400,496,281,1875,1663.624,676,1015,"Census Tract 1204"
2020,25025120500,230,161.61266,1085.54826,577.59362,209.4708,231,"Census Tract 1205"
2020,25025120600,251,108,1068,693,222,224,"Census Tract 1206"
2020,25025120700,157,81,879,497,180,345,"Census Tract 1207"
2020,25025130101,635,487,1208,1686,823,1209,"Census Tract 1301.01"
2020,25025130200,485,469,802,1240,712,1000,"Census Tract 1302"
2020,25025130300,517,492,736,1172,718,861,"Census Tract 1303"
2020,25025130402,445,448,959,1286,804,891,"Census Tract 1304.02"
2020,25025130404,301,273,597,739,501,662,"Census Tract 1304.04"
2020,25025130406,856,844.9054,1316.38458,1382.1835,612.89575,848,"Census Tract 1304.06"
2020,25025140102,504,660,1086,1290,708,710,"Census Tract 1401.02"
2020,25025140105,341,409,790,941,550,561,"Census Tract 1401.05"
2020,25025140106,279,356.11691,515.94298,546.36803,252.26203,311,"Census Tract 1401.06"
2020,25025140107,304,325.19426,581.7848,690.55008,435.44522,462,"Census Tract 1401.07"
2020,25025140201,269,268.58499,475.32799,641.73867,343.22506,315,"Census Tract 1402.01"
2020,25025140202,618,742,1173,1529,829,886.0096,"Census Tract 1402.02"
2020,25025140300,692,793,1433,1745,953,1227,"Census Tract 1403"
2020,25025140400,781,907,1573,1934,1139,1525,"Census Tract 1404"
2020,25025980101,0,0,0,0,0,0,"Census Tract 9801.01"
2020,25025980300,3,2,12,52,27,17,"Census Tract 9803"
2020,25025980700,1,2,3,0,1,0,"Census Tract 9807"
2020,25025980900,10,13,34,24,15,29,"Census Tract 9809"
2020,25025981000,3,6,2,0,0,0,"Census Tract 9810"
2020,25025981100,2,2,30,50,12,1,"Census Tract 9811"
2020,25025981201,0,0,0,0,0,0,"Census Tract 9812.01"
2020,25025981202,2,1,3,0,0,0,"Census Tract 9812.02"
2020,25025981300,2,11,37,12,9,8,"Census Tract 9813"
2020,25025981501,0,2,2,1,7,1,"Census Tract 9815.01"
2020,25025981600,0,1,1,0,0,0,"Census Tract 9816"
2020,25025981700,0,2,1,0,1,0,"Census Tract 9817"
2020,25025981800,3,1,5,5,5,4,"Census Tract 9818"
2020,25025981900,0,0,0,0,0,0,"Census Tract 9819"
2020,25025990101,0,0,0,0,0,0,"Census Tract 9901.01"
2024,25025000101,92.268777,81.490506,1127,354.052965,105.626789,154.901909,"Census Tract 1.01"
2024,25025000102,297.98049,453.913763,2299.900325,1153.815688,320.633115,409.189934,"Census Tract 1.02"
2024,25025000201,232.938782,446.295691,2401.198122,811.332191,263.283715,310.216559,"Census Tract 2.01"
2024,25025000202,309.56429,317.83916,1911.60369,920.00243,334.26272,447.80919,"Census Tract 2.02"
2024,25025000301,180.33631,96.27175,1708.79049,549.17716,265.00179,372.68915,"Census Tract 3.01"
2024,25025000302,128.77374,134.37029,1533.88812,623.5021,231.37054,477.29316,"Census Tract 3.02"
2024,25025000401,253.319434,154.006164,3129.934071,763.731283,245.129399,1388.398123,"Census Tract 4.01"
2024,25025000402,271.86583,208.40316,2148.39803,759.41657,188.75173,343.43102,"Census Tract 4.02"
2024,25025000502,147.302066,316.486655,4527.925051,803.901825,197.99277,553.744029,"Census Tract 5.02"
2024,25025000503,56.166932,22.603012,1743.337667,327.016641,84.609137,204.472171,"Census Tract 5.03"
2024,25025000505,65.560073,53.850788,1307.267217,302.807263,135.190478,449.018946,"Census Tract 5.05"
2024,25025000506,82.601165,50.098564,1851.929312,403.962763,137.564451,424.701012,"Census Tract 5.06"
2024,25025000601,214.425985,118.015062,2235.504813,639.004627,231.40257,393.497399,"Census Tract 6.01"
2024,25025000603,136.02734,226.80014,1261.32796,561.7371,179.87132,309.82147,"Census Tract 6.03"
2024,25025000604,106.432154,109.756156,1559.401429,436.100157,128.293131,330.835799,"Census Tract 6.04"
2024,25025000701,127.973107,81.131419,3349.996131,592.877308,176.324752,218.11038,"Census Tract 7.01"
2024,25025000703,55.2412661,93.3880427,2023.1500722,246.0799931,72.8855249,76.2304835,"Census Tract 7.03"
2024,25025000704,253.29975,163.14419,3718.60096,706.31762,220.24431,315.93244,"Census Tract 7.04"
2024,25025000804,250.381033,428.573978,2624.762602,1051.114394,274.053022,322.55169,"Census Tract 8.04"
2024,25025000805,190.97679,649.71537,4957.61597,899.91855,137.07513,190.77397,"Census Tract 8.05"
2024,25025000806,105.8727955,726.4696369,2240.2522203,141.3108609,41.2088467,46.5023491,"Census Tract 8.06"
2024,25025000807,5.7266455,1158.9184057,2494.36,31.6569128,6.7334844,6.8600075,"Census Tract 8.07"
2024,25025010103,17.5104679,1129.1917348,3665.4708956,99.1003754,20.2070961,41.5586767,"Census Tract 101.03"
2024,25025010104,65.569388,623.890078,3349.416099,635.868932,206.063554,475.52727,"Census Tract 101.04"
2024,25025010204,62.677253,402.671072,3422.56111,417.452224,54.214943,73.592845,"Census Tract 102.04"
2024,25025010205,165.381659,450.040487,3902.9113,1091.633328,198.949468,376.124314,"Census Tract 102.05"
2024,25025010206,48.6459964,72.2190058,2231.6424723,303.9044336,69.9640998,123.854596,"Census Tract 102.06"
2024,25025010300,29.217888,2239.918033,3063.909572,113.669807,29.876172,74.456218,"Census Tract 103"
