"YEAR","GEOID","owner","renter","NAME"
2000,25025100400,782,971,"Census Tract 1004"
2000,25025100500,701,1497,"Census Tract 1005"
2000,25025100601,862,1203,"Census Tract 1006.01"
2000,25025100603,318,395,"Census Tract 1006.03"
2000,25025100700,1048,857,"Census Tract 1007"
2000,25025100800,1044,1338,"Census Tract 1008"
2000,25025100900,873,675,"Census Tract 1009"
2000,25025101001,995,1188,"Census Tract 1010.01"
2000,25025101002,684,1212,"Census Tract 1010.02"
2000,25025101101,412,674,"Census Tract 1011.01"
2000,25025101102,416,1145,"Census Tract 1011.02"
2000,25025110104,265,500,"Census Tract 1101.04"
2000,25025110105,276,538,"Census Tract 1101.05"
2000,25025110106,150,293,"Census Tract 1101.06"
2000,25025110201,261,487,"Census Tract 1102.01"
2000,25025110301,579,355,"Census Tract 1103.01"
2000,25025110401,606,661,"Census Tract 1104.01"
2000,25025110403,1025,636,"Census Tract 1104.03"
2000,25025110501,801,507,"Census Tract 1105.01"
2000,25025110502,756,834,"Census Tract 1105.02"
2000,25025110601,893,154,"Census Tract 1106.01"
2000,25025110607,1050,1034,"Census Tract 1106.07"
2000,25025120103,473,122,"Census Tract 1201.03"
2000,25025120104,439,665,"Census Tract 1201.04"
2000,25025120105,704,192,"Census Tract 1201.05"
2000,25025120201,441,1173,"Census Tract 1202.01"
2000,25025120301,558,1080,"Census Tract 1203.01"
2000,25025120400,1086,1525,"Census Tract 1204"
2000,25025120500,181,591,"Census Tract 1205"
2000,25025120600,369,670,"Census Tract 1206"
2000,25025120700,415,563,"Census Tract 1207"
2000,25025130101,1566,479,"Census Tract 1301.01"
2000,25025130200,1321,546,"Census Tract 1302"
2000,25025130300,1313,413,"Census Tract 1303"
2000,25025130402,1424,675,"Census Tract 1304.02"
2000,25025130404,430,722,"Census Tract 1304.04"
2000,25025130406,802,1345,"Census Tract 1304.06"
2000,25025140102,1027,526,"Census Tract 1401.02"
2000,25025140105,896,335,"Census Tract 1401.05"
2000,25025140106,331,629,"Census Tract 1401.06"
2000,25025140107,348,661,"Census Tract 1401.07"
2000,25025140201,359,516,"Census Tract 1402.01"
2000,25025140202,1271,721,"Census Tract 1402.02"
2000,25025140300,1035,1191,"Census Tract 1403"
2000,25025140400,1685,1049,"Census Tract 1404"
2000,25025980101,,,"Census Tract 9801.01"
2000,25025980300,,,"Census Tract 9803"
2000,25025980700,,,"Census Tract 9807"
2000,25025980900,,,"Census Tract 9809"
2000,25025981000,,,"Census Tract 9810"
2000,25025981100,,,"Census Tract 9811"
2000,25025981201,,,"Census Tract 9812.01"
2000,25025981202,,,"Census Tract 9812.02"
2000,25025981300,,,"Census Tract 9813"
2000,25025981501,,,"Census Tract 9815.01"
2000,25025981502,,,"Census Tract 9815.02"
2000,25025981600,,,"Census Tract 9816"
2000,25025981700,,,"Census Tract 9817"
2000,25025981800,,,"Census Tract 9818"
2000,25025981900,,,"Census Tract 9819"
2010,25025000101,176,520,"Census Tract 1.01"
2010,25025000102,232,687,"Census Tract 1.02"
2010,25025000201,447,1094,"Census Tract 2.01"
2010,25025000202,474,1006,"Census Tract 2.02"
2010,25025000301,476,683,"Census Tract 3.01"
2010,25025000302,631,645,"Census Tract 3.02"
2010,25025000401,496,2381,"Census Tract 4.01"
2010,25025000402,480,981,"Census Tract 4.02"
2010,25025000502,359,1513,"Census Tract 5.02"
2010,25025000503,348,993,"Census Tract 5.03"
2010,25025000505,227,929,"Census Tract 5.05"
2010,25025000506,291,1190,"Census Tract 5.06"
2010,25025000601,462,988,"Census Tract 6.01"
2010,25025000603,66,630,"Census Tract 6.03"
2010,25025000604,121,1151,"Census Tract 6.04"
2010,25025000701,339,1955,"Census Tract 7.01"
2010,25025000703,47,1348,"Census Tract 7.03"
2010,25025000704,316,2034,"Census Tract 7.04"
2010,25025000804,205,1199,"Census Tract 8.04"
2010,25025000805,234,1373,"Census Tract 8.05"
2010,25025000806,4,412,"Census Tract 8.06"
2010,25025000807,4,462,"Census Tract 8.07"
2010,25025010103,49,441,"Census Tract 101.03"
2010,25025010104,401,1515,"Census Tract 101.04"
2010,25025010204,162,1026,"Census Tract 102.04"
2010,25025010205,172,2298,"Census Tract 102.05"
2010,25025010206,72,957,"Census Tract 102.06"
2010,25025010300,63,332,"Census Tract 103"
2010,25025010403,121,1904,"Census Tract 104.03"
2010,25025010404,201,1609,"Census Tract 104.04"
2010,25025010405,96,870,"Census Tract 104.05"
2010,25025010408,99,844,"Census Tract 104.08"
2010,25025010500,208,1447,"Census Tract 105"
2010,25025010600,352,1502,"Census Tract 106"
2010,25025010701,455,941,"Census Tract 107.01"
2010,25025010702,637,765,"Census Tract 107.02"
2010,25025010801,812,839,"Census Tract 108.01"
2010,25025010802,766,1105,"Census Tract 108.02"
2010,25025020101,1115,1358,"Census Tract 201.01"
2010,25025020200,498,1804,"Census Tract 202"
2010,25025020301,237,1013,"Census Tract 203.01"
2010,25025020302,223,452,"Census Tract 203.02"
2010,25025020304,56,150,"Census Tract 203.04"
2010,25025020305,388,1038,"Census Tract 203.05"
2010,25025030100,238,1038,"Census Tract 301"
2010,25025030200,173,871,"Census Tract 302"
2010,25025030301,229,399,"Census Tract 303.01"
2010,25025030302,389,677,"Census Tract 303.02"
2010,25025030400,591,1696,"Census Tract 304"
2010,25025030500,548,909,"Census Tract 305"
2010,25025040100,678,510,"Census Tract 401"
2010,25025040200,209,454,"Census Tract 402"
2010,25025040300,1057,837,"Census Tract 403"
2010,25025040401,471,703,"Census Tract 404.01"
2010,25025040600,694,544,"Census Tract 406"
2010,25025040801,610,1266,"Census Tract 408.01"
2010,25025050101,394,1319,"Census Tract 501.01"
2010,25025050200,376,1319,"Census Tract 502"
2010,25025050300,78,895,"Census Tract 503"
2010,25025050400,239,728,"Census Tract 504"
2010,25025050500,266,583,"Census Tract 505"
2010,25025050600,155,591,"Census Tract 506"
2010,25025050700,350,1105,"Census Tract 507"
2010,25025050901,398,926,"Census Tract 509.01"
2010,25025051000,516,1154,"Census Tract 510"
2010,25025051101,873,1317,"Census Tract 511.01"
2010,25025051200,383,686,"Census Tract 512"
2010,25025060101,732,843,"Census Tract 601.01"
2010,25025060200,471,456,"Census Tract 602"
2010,25025060301,759,781,"Census Tract 603.01"
2010,25025060400,1106,1272,"Census Tract 604"
2010,25025060501,832,999,"Census Tract 605.01"
2010,25025060601,267,437,"Census Tract 606.01"
2010,25025060602,15,24,"Census Tract 606.02"
2010,25025060603,155,253,"Census Tract 606.03"
2010,25025060604,83,136,"Census Tract 606.04"
2010,25025060700,5,612,"Census Tract 607"
2010,25025060800,940,1062,"Census Tract 608"
2010,25025061000,258,981,"Census Tract 610"
2010,25025061101,12,970,"Census Tract 611.01"
2010,25025061201,408,424,"Census Tract 612.01"
2010,25025061202,,,"Census Tract 612.02"
2010,25025061203,309,321,"Census Tract 612.03"
2010,25025061204,142,148,"Census Tract 612.04"
2010,25025070102,458,924,"Census Tract 701.02"
2010,25025070104,257,520,"Census Tract 701.04"
2010,25025070201,60,711,"Census Tract 702.01"
2010,25025070202,296,1182,"Census Tract 702.02"
2010,25025070301,624,698,"Census Tract 703.01"
2010,25025070302,531,595,"Census Tract 703.02"
2010,25025070402,3,663,"Census Tract 704.02"
2010,25025070501,450,658,"Census Tract 705.01"
2010,25025070502,729,1066,"Census Tract 705.02"
2010,25025070600,686,524,"Census Tract 706"
2010,25025070700,480,758,"Census Tract 707"
2010,25025070801,186,412,"Census Tract 708.01"
2010,25025070802,450,996,"Census Tract 708.02"
2010,25025070901,178,430,"Census Tract 709.01"
2010,25025070902,328,792,"Census Tract 709.02"
2010,25025071101,570,1518,"Census Tract 711.01"
2010,25025071201,487,817,"Census Tract 712.01"
2010,25025080100,149,532,"Census Tract 801"
2010,25025080300,133,560,"Census Tract 803"
2010,25025080401,128,1097,"Census Tract 804.01"
2010,25025080500,59,1210,"Census Tract 805"
2010,25025080601,105,777,"Census Tract 806.01"
2010,25025080801,2,925,"Census Tract 808.01"
2010,25025080900,143,1543,"Census Tract 809"
2010,25025081001,174,2060,"Census Tract 810.01"
2010,25025081101,106,299,"Census Tract 811.01"
2010,25025081102,334,943,"Census Tract 811.02"
2010,25025081200,156,969,"Census Tract 812"
2010,25025081301,85,762,"Census Tract 813.01"
2010,25025081302,116,1038,"Census Tract 813.02"
2010,25025081400,419,881,"Census Tract 814"
2010,25025081500,265,574,"Census Tract 815"
2010,25025081700,337,1136,"Census Tract 817"
2010,25025081800,343,796,"Census Tract 818"
2010,25025081900,257,999,"Census Tract 819"
2010,25025082000,330,828,"Census Tract 820"
2010,25025082100,198,1837,"Census Tract 821"
2010,25025090100,400,1281,"Census Tract 901"
2010,25025090200,123,649,"Census Tract 902"
2010,25025090300,223,900,"Census Tract 903"
2010,25025090400,369,779,"Census Tract 904"
2010,25025090600,258,462,"Census Tract 906"
2010,25025090700,603,1229,"Census Tract 907"
2010,25025090901,3,1537,"Census Tract 909.01"
2010,25025091001,527,709,"Census Tract 910.01"
2010,25025091100,709,1083,"Census Tract 911"
2010,25025091200,399,761,"Census Tract 912"
2010,25025091300,216,574,"Census Tract 913"
2010,25025091400,301,578,"Census Tract 914"
2010,25025091500,457,1013,"Census Tract 915"
2010,25025091600,285,758,"Census Tract 916"
2010,25025091700,319,598,"Census Tract 917"
2010,25025091800,388,654,"Census Tract 918"
2010,25025091900,401,843,"Census Tract 919"
2010,25025092000,535,997,"Census Tract 920"
2010,25025092101,872,1380,"Census Tract 921.01"
2010,25025092200,536,598,"Census Tract 922"
2010,25025092300,362,594,"Census Tract 923"
2010,25025092400,386,1487,"Census Tract 924"
2010,25025100100,418,1477,"Census Tract 1001"
2010,25025100200,336,569,"Census Tract 1002"
2010,25025100300,477,644,"Census Tract 1003"
2010,25025100400,715,980,"Census Tract 1004"
2010,25025100500,680,1494,"Census Tract 1005"
2010,25025100601,927,1101,"Census Tract 1006.01"
2010,25025100603,413,341,"Census Tract 1006.03"
2010,25025100700,1038,835,"Census Tract 1007"
2010,25025100800,1152,1372,"Census Tract 1008"
2010,25025100900,868,742,"Census Tract 1009"
2010,25025101001,949,1180,"Census Tract 1010.01"
2010,25025101002,667,1301,"Census Tract 1010.02"
2010,25025101101,421,665,"Census Tract 1011.01"
2010,25025101102,407,1104,"Census Tract 1011.02"
2010,25025110104,363,536,"Census Tract 1101.04"
2010,25025110105,300,464,"Census Tract 1101.05"
2010,25025110106,206,318,"Census Tract 1101.06"
2010,25025110201,301,514,"Census Tract 1102.01"
2010,25025110301,602,296,"Census Tract 1103.01"
2010,25025110401,605,680,"Census Tract 1104.01"
2010,25025110403,1076,599,"Census Tract 1104.03"
2010,25025110501,818,482,"Census Tract 1105.01"
2010,25025110502,821,759,"Census Tract 1105.02"
2010,25025110601,948,287,"Census Tract 1106.01"
2010,25025110607,1139,893,"Census Tract 1106.07"
2010,25025120103,447,213,"Census Tract 1201.03"
2010,25025120104,482,576,"Census Tract 1201.04"
2010,25025120105,811,92,"Census Tract 1201.05"
2010,25025120201,573,1086,"Census Tract 1202.01"
2010,25025120301,772,1012,"Census Tract 1203.01"
2010,25025120400,1330,1380,"Census Tract 1204"
2010,25025120500,273,579,"Census Tract 1205"
2010,25025120600,457,597,"Census Tract 1206"
2010,25025120700,499,484,"Census Tract 1207"
2010,25025130101,1941,727,"Census Tract 1301.01"
2010,25025130200,1303,526,"Census Tract 1302"
2010,25025130300,1349,407,"Census Tract 1303"
2010,25025130402,1400,702,"Census Tract 1304.02"
2010,25025130404,740,518,"Census Tract 1304.04"
2010,25025130406,556,1556,"Census Tract 1304.06"
2010,25025140102,1049,499,"Census Tract 1401.02"
2010,25025140105,898,376,"Census Tract 1401.05"
2010,25025140106,70,721,"Census Tract 1401.06"
2010,25025140107,563,414,"Census Tract 1401.07"
2010,25025140201,336,525,"Census Tract 1402.01"
2010,25025140202,1228,724,"Census Tract 1402.02"
2010,25025140300,1016,1337,"Census Tract 1403"
2010,25025140400,1689,1054,"Census Tract 1404"
2010,25025980101,,,"Census Tract 9801.01"
2010,25025980300,,,"Census Tract 9803"
2010,25025980700,,,"Census Tract 9807"
2010,25025980900,,,"Census Tract 9809"
2010,25025981000,,,"Census Tract 9810"
2010,25025981100,,,"Census Tract 9811"
2010,25025981201,,,"Census Tract 9812.01"
2010,25025981202,,,"Census Tract 9812.02"
2010,25025981300,,,"Census Tract 9813"
2010,25025981501,,,"Census Tract 9815.01"
2010,25025981502,,,"Census Tract 9815.02"
2010,25025981600,,,"Census Tract 9816"
2010,25025981700,,,"Census Tract 9817"
2010,25025981800,,,"Census Tract 9818"
2010,25025981900,,,"Census Tract 9819"
2020,25025000101,162,535,"Census Tract 1.01"
2020,25025000102,258,1348,"Census Tract 1.02"
2020,25025000201,400,1144,"Census Tract 2.01"
2020,25025000202,433,1106,"Census Tract 2.02"
2020,25025000301,462,828,"Census Tract 3.01"
2020,25025000302,559,764,"Census Tract 3.02"
2020,25025000401,379,2578,"Census Tract 4.01"
2020,25025000402,435,1075,"Census Tract 4.02"
2020,25025000502,268,1756,"Census Tract 5.02"
2020,25025000503,231,1181,"Census Tract 5.03"
2020,25025000505,163,886,"Census Tract 5.05"
2020,25025000506,263,1306,"Census Tract 5.06"
2020,25025000601,381,1161,"Census Tract 6.01"
2020,25025000603,42,824,"Census Tract 6.03"
2020,25025000604,141,1152,"Census Tract 6.04"
2020,25025000701,241,2063,"Census Tract 7.01"
2020,25025000703,34,1281,"Census Tract 7.03"
2020,25025000704,221,2424,"Census Tract 7.04"
2020,25025000804,353,1091,"Census Tract 8.04"
2020,25025000805,68,1737,"Census Tract 8.05"
2020,25025000806,19,769,"Census Tract 8.06"
2020,25025000807,4,36,"Census Tract 8.07"
2020,25025010103,51,315,"Census Tract 101.03"
2020,25025010104,383,1580,"Census Tract 101.04"
2020,25025010204,135,1030,"Census Tract 102.04"
2020,25025010205,146,2817,"Census Tract 102.05"
2020,25025010206,90,1201,"Census Tract 102.06"
2020,25025010300,39,278,"Census Tract 103"
2020,25025010403,153,1886,"Census Tract 104.03"
2020,25025010404,151,1519,"Census Tract 104.04"
2020,25025010405,71,841,"Census Tract 104.05"
2020,25025010408,83,820,"Census Tract 104.08"
2020,25025010500,225,1429,"Census Tract 105"
2020,25025010600,371,1784,"Census Tract 106"
2020,25025010701,438,965,"Census Tract 107.01"
2020,25025010702,588,754,"Census Tract 107.02"
2020,25025010801,742,887,"Census Tract 108.01"
2020,25025010802,736,1087,"Census Tract 108.02"
2020,25025020101,1063,1337,"Census Tract 201.01"
2020,25025020200,431,1908,"Census Tract 202"
2020,25025020301,213,1122,"Census Tract 203.01"
2020,25025020302,246,498,"Census Tract 203.02"
2020,25025020304,46,1003,"Census Tract 203.04"
2020,25025020305,490,1698,"Census Tract 203.05"
2020,25025030100,223,1068,"Census Tract 301"
2020,25025030200,155,933,"Census Tract 302"
2020,25025030301,533,250,"Census Tract 303.01"
2020,25025030302,96,772,"Census Tract 303.02"
2020,25025030400,578,1843,"Census Tract 304"
2020,25025030500,589,925,"Census Tract 305"
2020,25025040100,716,485,"Census Tract 401"
2020,25025040200,223,416,"Census Tract 402"
2020,25025040300,1142,879,"Census Tract 403"
2020,25025040401,487,769,"Census Tract 404.01"
2020,25025040600,792,1013,"Census Tract 406"
2020,25025040801,652,1358,"Census Tract 408.01"
2020,25025050101,428,1331,"Census Tract 501.01"
2020,25025050200,450,1400,"Census Tract 502"
2020,25025050300,131,1569,"Census Tract 503"
2020,25025050400,278,755,"Census Tract 504"
2020,25025050500,291,630,"Census Tract 505"
2020,25025050600,171,662,"Census Tract 506"
2020,25025050700,347,1189,"Census Tract 507"
2020,25025050901,423,989,"Census Tract 509.01"
2020,25025051000,538,1211,"Census Tract 510"
2020,25025051101,835,1429,"Census Tract 511.01"
2020,25025051200,422,1185,"Census Tract 512"
2020,25025060101,809,961,"Census Tract 601.01"
2020,25025060200,481,562,"Census Tract 602"
2020,25025060301,766,938,"Census Tract 603.01"
2020,25025060400,1007,1499,"Census Tract 604"
2020,25025060501,1055,1236,"Census Tract 605.01"
2020,25025060601,375,712,"Census Tract 606.01"
2020,25025060602,28,186,"Census Tract 606.02"
2020,25025060603,65,845,"Census Tract 606.03"
2020,25025060604,374,1514,"Census Tract 606.04"
2020,25025060700,7,583,"Census Tract 607"
2020,25025060800,984,1397,"Census Tract 608"
2020,25025061000,262,774,"Census Tract 610"
2020,25025061101,8,1206,"Census Tract 611.01"
2020,25025061201,340,636,"Census Tract 612.01"
2020,25025061202,0,0,"Census Tract 612.02"
2020,25025061203,689,674,"Census Tract 612.03"
2020,25025061204,253,358,"Census Tract 612.04"
2020,25025070102,531,692,"Census Tract 701.02"
2020,25025070103,52,296,"Census Tract 701.03"
2020,25025070104,799,693,"Census Tract 701.04"
2020,25025070201,86,932,"Census Tract 702.01"
2020,25025070202,125,2464,"Census Tract 702.02"
2020,25025070301,651,632,"Census Tract 703.01"
2020,25025070302,533,649,"Census Tract 703.02"
2020,25025070402,167,1842,"Census Tract 704.02"
2020,25025070501,618,573,"Census Tract 705.01"
2020,25025070502,548,1187,"Census Tract 705.02"
2020,25025070600,651,500,"Census Tract 706"
2020,25025070700,484,787,"Census Tract 707"
2020,25025070801,103,446,"Census Tract 708.01"
2020,25025070802,535,926,"Census Tract 708.02"
2020,25025070901,94,453,"Census Tract 709.01"
2020,25025070902,406,786,"Census Tract 709.02"
2020,25025071101,578,1554,"Census Tract 711.01"
2020,25025071201,498,1047,"Census Tract 712.01"
2020,25025080100,154,595,"Census Tract 801"
2020,25025080300,163,670,"Census Tract 803"
2020,25025080401,96,1296,"Census Tract 804.01"
2020,25025080500,52,1326,"Census Tract 805"
2020,25025080601,119,886,"Census Tract 806.01"
2020,25025080801,1,1041,"Census Tract 808.01"
2020,25025080900,142,1667,"Census Tract 809"
2020,25025081001,194,2316,"Census Tract 810.01"
2020,25025081101,83,725,"Census Tract 811.01"
2020,25025081102,319,988,"Census Tract 811.02"
2020,25025081200,183,1107,"Census Tract 812"
2020,25025081301,94,966,"Census Tract 813.01"
2020,25025081302,104,1161,"Census Tract 813.02"
2020,25025081400,455,1103,"Census Tract 814"
2020,25025081500,313,642,"Census Tract 815"
2020,25025081700,316,1254,"Census Tract 817"
2020,25025081800,400,980,"Census Tract 818"
2020,25025081900,269,1122,"Census Tract 819"
2020,25025082000,364,889,"Census Tract 820"
2020,25025082100,193,1879,"Census Tract 821"
2020,25025090100,424,1401,"Census Tract 901"
2020,25025090200,126,685,"Census Tract 902"
2020,25025090300,237,1001,"Census Tract 903"
2020,25025090400,409,939,"Census Tract 904"
2020,25025090600,264,508,"Census Tract 906"
2020,25025090700,635,1476,"Census Tract 907"
2020,25025090901,10,1600,"Census Tract 909.01"
2020,25025091001,505,1053,"Census Tract 910.01"
2020,25025091100,742,1169,"Census Tract 911"
2020,25025091200,440,764,"Census Tract 912"
2020,25025091300,214,667,"Census Tract 913"
2020,25025091400,302,694,"Census Tract 914"
2020,25025091500,540,1092,"Census Tract 915"
2020,25025091600,300,862,"Census Tract 916"
2020,25025091700,298,667,"Census Tract 917"
2020,25025091800,372,843,"Census Tract 918"
2020,25025091900,436,946,"Census Tract 919"
2020,25025092000,507,1097,"Census Tract 920"
2020,25025092101,983,1466,"Census Tract 921.01"
2020,25025092200,586,633,"Census Tract 922"
2020,25025092300,362,723,"Census Tract 923"
2020,25025092400,425,1634,"Census Tract 924"
2020,25025100100,456,1436,"Census Tract 1001"
2020,25025100200,356,608,"Census Tract 1002"
2020,25025100300,524,714,"Census Tract 1003"
2020,25025100400,763,1159,"Census Tract 1004"
2020,25025100500,743,1629,"Census Tract 1005"
2020,25025100601,976,1123,"Census Tract 1006.01"
2020,25025100603,483,400,"Census Tract 1006.03"
2020,25025100700,1063,885,"Census Tract 1007"
2020,25025100800,1227,1361,"Census Tract 1008"
2020,25025100900,953,716,"Census Tract 1009"
2020,25025101001,947,1214,"Census Tract 1010.01"
2020,25025101002,710,1503,"Census Tract 1010.02"
2020,25025101101,477,756,"Census Tract 1011.01"
2020,25025101102,421,1123,"Census Tract 1011.02"
2020,25025110104,198,552,"Census Tract 1101.04"
2020,25025110105,428,553,"Census Tract 1101.05"
2020,25025110106,288,294,"Census Tract 1101.06"
2020,25025110201,289,520,"Census Tract 1102.01"
2020,25025110301,648,312,"Census Tract 1103.01"
2020,25025110401,709,659,"Census Tract 1104.01"
2020,25025110403,1121,605,"Census Tract 1104.03"
2020,25025110501,875,444,"Census Tract 1105.01"
2020,25025110502,884,788,"Census Tract 1105.02"
2020,25025110601,922,194,"Census Tract 1106.01"
2020,25025110607,1278,878,"Census Tract 1106.07"
2020,25025120103,483,211,"Census Tract 1201.03"
2020,25025120104,513,575,"Census Tract 1201.04"
2020,25025120105,822,80,"Census Tract 1201.05"
2020,25025120201,708,1418,"Census Tract 1202.01"
2020,25025120301,817,1158,"Census Tract 1203.01"
2020,25025120400,1414,1412,"Census Tract 1204"
2020,25025120500,321,608,"Census Tract 1205"
2020,25025120600,490,625,"Census Tract 1206"
2020,25025120700,494,522,"Census Tract 1207"
2020,25025130101,1960,799,"Census Tract 1301.01"
2020,25025130200,1360,543,"Census Tract 1302"
2020,25025130300,1352,394,"Census Tract 1303"
2020,25025130402,1412,710,"Census Tract 1304.02"
2020,25025130404,727,539,"Census Tract 1304.04"
2020,25025130406,563,1848,"Census Tract 1304.06"
2020,25025140102,1181,575,"Census Tract 1401.02"
2020,25025140105,911,376,"Census Tract 1401.05"
2020,25025140106,79,843,"Census Tract 1401.06"
2020,25025140107,594,459,"Census Tract 1401.07"
2020,25025140201,358,552,"Census Tract 1402.01"
2020,25025140202,1269,846,"Census Tract 1402.02"
2020,25025140300,1092,1425,"Census Tract 1403"
2020,25025140400,1756,1075,"Census Tract 1404"
2020,25025980101,0,0,"Census Tract 9801.01"
2020,25025980300,3,5,"Census Tract 9803"
2020,25025980700,1,1,"Census Tract 9807"
2020,25025980900,2,65,"Census Tract 9809"
2020,25025981000,1,3,"Census Tract 9810"
2020,25025981100,1,1,"Census Tract 9811"
2020,25025981201,0,0,"Census Tract 9812.01"
2020,25025981202,0,1,"Census Tract 9812.02"
2020,25025981300,19,11,"Census Tract 9813"
2020,25025981501,0,1,"Census Tract 9815.01"
2020,25025981600,0,1,"Census Tract 9816"
2020,25025981700,0,2,"Census Tract 9817"
2020,25025981800,2,2,"Census Tract 9818"
2020,25025981900,0,0,"Census Tract 9819"
2020,25025990101,0,0,"Census Tract 9901.01"
2024,25025000101,156.3669,530.1218,"Census Tract 1.01"
2024,25025000102,473.6758,1629.8595,"Census Tract 1.02"
2024,25025000201,389.3345,1153.1655,"Census Tract 2.01"
2024,25025000202,441.4261,1121.1573,"Census Tract 2.02"
2024,25025000301,456.2013,835.3683,"Census Tract 3.01"
2024,25025000302,543.3316,773.8649,"Census Tract 3.02"
2024,25025000401,381.6059,2577.5571,"Census Tract 4.01"
2024,25025000402,412.2216,1148.3985,"Census Tract 4.02"
2024,25025000502,273.2068,1726.362,"Census Tract 5.02"
2024,25025000503,234.6534,1175.6988,"Census Tract 5.03"
2024,25025000505,157.7073,998.4906,"Census Tract 5.05"
2024,25025000506,265.1399,1314.2042,"Census Tract 5.06"
2024,25025000601,376.0281,1229.2491,"Census Tract 6.01"
2024,25025000603,142.3982,1530.529,"Census Tract 6.03"
2024,25025000604,137.5566,1161.3857,"Census Tract 6.04"
2024,25025000701,236.5406,2077.4856,"Census Tract 7.01"
2024,25025000703,32.98962,1304.06015,"Census Tract 7.03"
2024,25025000704,214.7656,2446.9669,"Census Tract 7.04"
2024,25025000804,384.523,1394.164,"Census Tract 8.04"
2024,25025000805,99.17276,2175.18025,"Census Tract 8.05"
2024,25025000806,24.16422,822.08494,"Census Tract 8.06"
2024,25025000807,3.748148,33.733333,"Census Tract 8.07"
2024,25025010103,58.24051,321,"Census Tract 101.03"
2024,25025010104,360.7186,1574.6849,"Census Tract 101.04"
2024,25025010204,135.7049,1351.8651,"Census Tract 102.04"
2024,25025010205,137.4258,2897.1894,"Census Tract 102.05"
2024,25025010206,84.84356,1645.02235,"Census Tract 102.06"
2024,25025010300,41.32814,291.90971,"Census Tract 103"
2024,25025010403,153.7777,1944.2303,"Census Tract 104.03"
2024,25025010404,149.5187,1630.3004,"Census Tract 104.04"
2024,25025010405,73.17425,870.99283,"Census Tract 104.05"
2024,25025010408,78.89701,853.60865,"Census Tract 104.08"
2024,25025010500,214.2325,1516.5878,"Census Tract 105"
2024,25025010600,476.188,1799.927,"Census Tract 106"
2024,25025010701,399.7657,979.49,"Census Tract 107.01"
2024,25025010702,577.6232,787.5973,"Census Tract 107.02"
2024,25025010801,694.6333,897.2224,"Census Tract 108.01"
2024,25025010802,699.5833,1114.1893,"Census Tract 108.02"
2024,25025020101,1039.404,1342.309,"Census Tract 201.01"
2024,25025020200,419.5297,1902.3724,"Census Tract 202"
2024,25025020301,205.7304,1106.1278,"Census Tract 203.01"
2024,25025020302,295.9115,512.2854,"Census Tract 203.02"
2024,25025020304,64.99924,979.47881,"Census Tract 203.04"
2024,25025020305,446.923,2192.898,"Census Tract 203.05"
2024,25025030100,222.9497,1067.0655,"Census Tract 301"
2024,25025030200,155.0739,950.7943,"Census Tract 302"
2024,25025030301,492.5251,276.9561,"Census Tract 303.01"
2024,25025030302,121.6403,1165.6521,"Census Tract 303.02"
2024,25025030400,574.3722,1818.8386,"Census Tract 304"
2024,25025030500,562.6129,931.8143,"Census Tract 305"
2024,25025040100,704.3978,493.9338,"Census Tract 401"
2024,25025040200,212.4507,429.9057,"Census Tract 402"
2024,25025040300,1133.5267,860.7471,"Census Tract 403"
2024,25025040401,491.1345,746.8987,"Census Tract 404.01"
2024,25025040600,777.4424,1100.2692,"Census Tract 406"
2024,25025040801,621.3663,1426.3739,"Census Tract 408.01"
2024,25025050101,462.4704,1345.242,"Census Tract 501.01"
2024,25025050200,504.883,1396.341,"Census Tract 502"
2024,25025050300,362.7,1710,"Census Tract 503"
2024,25025050400,374.3216,758.0177,"Census Tract 504"
2024,25025050500,317.0107,643.1978,"Census Tract 505"
2024,25025050600,183.9824,642.5327,"Census Tract 506"
2024,25025050700,398.8118,1211.3765,"Census Tract 507"
2024,25025050901,471.4014,971.7227,"Census Tract 509.01"
2024,25025051000,570.0357,1460.8202,"Census Tract 510"
2024,25025051101,923.9363,1469.0773,"Census Tract 511.01"
2024,25025051200,472.1622,1171.6793,"Census Tract 512"
2024,25025060101,845.297,984.8797,"Census Tract 601.01"
2024,25025060200,464.9805,579.5474,"Census Tract 602"
2024,25025060301,754.4359,965.556,"Census Tract 603.01"
2024,25025060400,998.6561,1529.379,"Census Tract 604"
2024,25025060501,1171.553,1252.656,"Census Tract 605.01"
2024,25025060601,392.2402,708.4307,"Census Tract 606.01"
2024,25025060602,26.28874,188.32506,"Census Tract 606.02"
2024,25025060603,92.73284,1566.6139,"Census Tract 606.03"
2024,25025060604,300.4629,1618.8753,"Census Tract 606.04"
2024,25025060700,7.861973,580.063834,"Census Tract 607"
2024,25025060800,1032.415,1500.131,"Census Tract 608"
2024,25025061000,246.1072,809.3332,"Census Tract 610"
2024,25025061101,10.90078,1237.30182,"Census Tract 611.01"
2024,25025061201,366.1403,859.0117,"Census Tract 612.01"
2024,25025061202,0,0,"Census Tract 612.02"
2024,25025061203,705.6417,776.755,"Census Tract 612.03"
2024,25025061204,231.9733,367.8022,"Census Tract 612.04"
2024,25025070102,537.4092,774.2381,"Census Tract 701.02"
2024,25025070103,48.88528,300.95113,"Census Tract 701.03"
2024,25025070104,1063.6558,722.5971,"Census Tract 701.04"
2024,25025070201,88.6237,871.7843,"Census Tract 702.01"
2024,25025070202,264.4387,2490.8859,"Census Tract 702.02"
2024,25025070301,604.2857,611.0526,"Census Tract 703.01"
